-0.130066901 0.991505206 -2.54710054 0.00116983394 -0.0357111655
-0.248871297 -0.968536556 -2.50716162 0.00609967252 -0.0409395918
-0.996003568 0.0893133581 5.50912714 -1.48754549 -0.134688109
-0.825457811 0.564463854 -5.2448597 0.00302696181 -0.0934651792
-0.073605746 -0.997287393 -1.39088643 0.00435282523 -0.0300819129
-0.024661582 0.999695837 0.832433879 0.00139246706 -0.0305013023
-0.856081128 0.516841531 4.93018198 0.0105387894 -0.103530072
-0.125822261 -0.992052794 -1.76383555 0.00475662993 -0.0331272818
-0.938355565 -0.345671654 -5.23783541 0.00470834365 -0.107058808
-0.401493698 -0.915861785 -3.23264909 0.0065956777 -0.0514636263
-0.0379557386 -0.999279439 -1.01497889 0.00401983317 -0.0279078633
-0.149952561 0.988693178 -0.122243121 1.09582424 -0.0321696252
-0.330094457 0.943947911 -3.60937309 0.00192424469 -0.0499998555
-0.254945636 0.966955364 -3.27257276 0.00170448283 -0.0446327478
-0.13791658 -0.990443826 2.84370494 -1.09104514 -0.0396463275
-0.375573009 0.9267928 2.42272067 0.789472103 -0.0520877652
-0.179602459 -0.983739257 -2.13819909 0.00545188459 -0.0365770087
0.0276118126 0.999618709 -0.303917021 -0.000810997153 -0.0252256505
-0.980149508 0.198259741 -5.55434847 0.00349503593 -0.119063869
-0.188567042 0.982060313 0.783650398 -0.244486243 -0.0360172056
-0.85670191 -0.515811861 5.32720089 0.0139210345 -0.105145618
-0.0202585422 -0.999794781 1.60564518 0.00565665029 -0.0282825828
-0.996949017 -0.0780558363 -5.49638271 0.00384253706 -0.125833467
0.0210882127 0.999777615 -0.667088389 -0.000677077216 -0.0249061398
