episode,reward,avg10,eval_reward,critic_loss,actor_loss,steps,replay_size
62,-130.97097393232974,-236.22765339962626,,0.3875130988750607,7.675368657112122,12400,12400
63,-127.69861066321695,-236.0996477152314,,0.46152105486020445,7.58958028793335,12600,12600
64,-228.75677880253207,-231.83906466723866,,0.48006638564169407,7.5872241973876955,12800,12800
65,-4.584750071750504,-219.0364577657644,,0.4267641823645681,7.555711069107056,13000,13000
66,-125.73462273558137,-218.52172302914727,,0.44740235794335603,7.582120308876037,13200,13200
67,-126.5843669948581,-193.4005363185807,,0.5016857746429741,7.495066337585449,13400,13400
68,-115.56911402127051,-175.6423103150692,,0.39748043498024344,7.381430735588074,13600,13600
69,-119.74858165385055,-162.37372212262602,,0.48217269880697133,7.3265641403198245,13800,13800
70,-131.22385608083653,-148.97922335363373,-292.2350759597491,0.5302711822837591,7.307427325248718,14000,14000
71,-118.22595968002825,-122.90976146362546,,0.4558916377369314,7.191754603385926,14200,14200
72,-125.42921361839649,-122.35558543223212,,0.4783846524078399,7.142069368362427,14400,14400
73,-356.44859245677657,-145.2305836115881,,0.5574751547630876,7.201148896217346,14600,14600
74,-241.85652380038414,-146.5405581113733,,0.4259663030225784,7.047399621009827,14800,14800
75,-1.3208986764762418,-146.21417297184587,,0.5480170594714582,7.035973081588745,15000,15000
76,-123.41149747921531,-145.98186044620928,,0.5355001925770193,6.980681419372559,15200,15200
77,-2.917872759228,-133.61521102264626,,0.4967179405502975,7.013012642860413,15400,15400
78,-3.6690879977140525,-122.42520842029062,,0.49490910666994753,6.878929448127747,15600,15600
79,-124.72513302867674,-122.92286355777324,,0.5757467215135693,6.7594380283355715,15800,15800
80,-238.76255097734662,-133.67673304742425,-170.67115250630863,0.43857491383329034,6.596621985435486,16000,16000
81,-129.26811759113943,-134.78094883853535,,0.44850605324842036,6.573530077934265,16200,16200
82,-127.11524498237475,-134.94955197493317,,0.5017779385298491,6.572442035675049,16400,16400
83,-124.60835574056397,-111.76552830331192,,0.6951119834370911,6.461581993103027,16600,16600
84,-129.99188198367472,-100.57906412164098,,0.4825874745193869,6.415831842422485,16800,16800
85,-231.24710166781486,-123.57168442077484,,0.4999082322791219,6.407139048576355,17000,17000
86,-119.01736528683232,-123.13227120153654,,0.5266786410287022,6.261466283798217,17200,17200
87,-125.17760565322125,-135.35824449093587,,0.4225776955019683,6.1695604372024535,17400,17400
88,-122.8018228160497,-147.27151797276943,,0.47144902307540176,5.98230055809021,17600,17600
89,-2.782483436860631,-135.07725301358784,,0.6516183220967651,6.1058838748931885,17800,17800
90,-2.6219010697894003,-111.4631880228321,-196.28867956521273,0.5169439817219973,5.947610492706299,18000,18000
91,-284.7949224601635,-127.01586850973449,,0.48169316740706564,5.953331418037415,18200,18200
92,-126.39985706764816,-126.94432971826184,,0.44351102897897365,5.883013572692871,18400,18400
93,-128.90809688707822,-127.37430383291328,,0.517291219662875,5.820576877593994,18600,18600
94,-121.63067032619045,-126.53818266716485,,0.44211028966121374,5.6733784532547,18800,18800
95,-278.32542850493104,-131.24601535087646,,0.47477416817098855,5.543185968399047,19000,19000
96,-254.01390510727092,-144.7456693329203,,0.4264079572632909,5.423283772468567,19200,19200
97,-127.53058956837634,-144.98096772443583,,0.4886460002325475,5.500373892784118,19400,19400
98,-125.13678850386356,-145.21446429321722,,0.5424633128009737,5.326715989112854,19600,19600
99,-125.3034956999807,-157.4665655195292,,0.5106780508160591,5.299445924758911,19800,19800
100,-119.86320308496909,-169.19069572104718,-159.39534196082528,0.6947532404586673,5.223569257259369,20000,20000
101,-115.50688000850708,-152.26189147588155,,0.6140448792465031,5.079405057430267,20200,20200
102,-254.38868306937405,-165.06077407605414,,0.4474441145546734,5.029334661960601,20400,20400
103,-120.86817973897128,-164.25678236124344,,0.5052273706719279,4.89068076133728,20600,20600
104,-125.26696083658899,-164.62041141228332,,0.43741011019796133,4.91455370426178,20800,20800
105,-121.04708001131264,-148.89257656292148,,0.3955552756600082,4.783556098937988,21000,21000
106,-126.65409080027851,-136.1565951322222,,0.4122807392477989,4.630777864456177,21200,21200
107,-238.044518524735,-147.20798802785808,,0.5409725320339203,4.6250950980186465,21400,21400
108,-0.16579125476619544,-134.71088830294835,,0.4770237964577973,4.433396754264831,21600,21600
109,-125.82102404687609,-134.7626411376379,,0.46686275402083993,4.39089025259018,21800,21800
110,-120.00715539985806,-134.7770363691268,-121.14858144637533,0.4384044295176864,4.12387032032013,22000,22000
111,-304.1323022712731,-153.6395785954034,,0.5487365798465907,4.083834617137909,22200,22200
112,-120.53536152508862,-140.25424644097484,,0.448864623317495,3.9779712748527527,22400,22400
113,-240.68596879229207,-152.23602534630692,,0.4584414883051068,3.9227906322479247,22600,22600
114,-115.53514250227552,-151.26284351287558,,0.4927996868547052,3.7122169733047485,22800,22800
115,-0.2230063256495763,-139.18043614430928,,0.40921694671735165,3.8880793690681457,23000,23000
116,-0.1001583902548635,-126.52504290330691,,0.3270040151383728,3.652383918762207,23200,23200
117,-118.05614199837315,-114.5262052506707,,0.39662560117896645,3.5153407859802246,23400,23400
118,-0.35423532586822226,-114.54504965778092,,0.4419464233145118,3.44609566450119,23600,23600
119,-123.63682676655797,-114.3266299297491,,0.4874872731976211,3.246627461910248,23800,23800
120,-118.06626030300264,-114.13254042006358,-188.52859630656667,0.5833997256308794,3.1758501505851746,24000,24000
121,-1.1911444177709563,-83.83842463471335,,0.4147397842258215,3.085387740135193,24200,24200
122,-119.66970983283797,-83.7518594654883,,0.5985147623717785,2.988495903015137,24400,24400
123,-121.51355133586836,-71.83461771984592,,0.4170064931828529,2.8959899878501894,24600,24600
124,-113.6925346932147,-71.65035693893984,,0.45954006258398294,2.7036741131544115,24800,24800
125,-124.51743344131488,-84.07979965050637,,0.39660979286767545,2.7607762241363525,25000,25000
126,-118.53401968946437,-95.92318578042732,,0.4147664944361895,2.5529515612125397,25200,25200
127,-126.43973045274701,-96.7615446258647,,0.4516743567120284,2.665201095342636,25400,25400
128,-364.5038664818621,-133.1765077414641,,0.4567318116128445,2.5074669337272644,25600,25600
129,-1.0508919312644336,-120.91791425793474,,0.36758046519942583,2.4519594621658327,25800,25800
130,-120.44788490873832,-121.1560767185083,-82.85429453691835,0.4212792290467769,2.358346040248871,26000,26000
131,-125.84818871090597,-133.62178114782182,,0.41423502765595915,2.224539294242859,26200,26200
132,-117.23755969840953,-133.37856613437896,,0.35580491020344196,2.1606987076997757,26400,26400
133,-121.25999363186804,-133.35321036397895,,0.5437297357991338,2.0798755252361296,26600,26600
134,-117.47755106942164,-133.73171200159965,,0.492498769517988,2.1659544014930727,26800,26800
135,-123.01871917716971,-133.5818405751851,,0.47554593592882155,1.9903337478637695,27000,27000
136,-1.0419903893672646,-121.8326376451754,,0.2946233064960688,1.964585108757019,27200,27200
137,-119.64229406406497,-121.1528940063072,,0.37390149699524045,1.8621300202608109,27400,27400
138,-119.92330892362835,-96.69483825048383,,0.3829665248375386,1.8344246143102645,27600,27600
139,-1.387123526370308,-96.72846140999441,,0.3992603476904333,1.7690754725039006,27800,27800
140,-120.40519682564907,-96.72419260168547,-119.9715124509981,0.48670111000537875,1.6466750732064248,28000,28000
141,-121.51350739747336,-96.29072447034224,,0.44081720458343626,1.624541452229023,28200,28200
142,-116.95736685296505,-96.26270518579778,,0.33421244024299085,1.5428918051719664,28400,28400
143,-235.14763668190827,-107.65146949080179,,0.3322830625157803,1.4227454563975335,28600,28600
144,-242.21938173765025,-120.12565255762465,,0.3569101022742689,1.4509097103774549,28800,28800
145,-237.13884122695038,-131.53766476260276,,0.3874237149301916,1.353214219212532,29000,29000
146,-122.28795000636129,-143.66226072430214,,0.3607814581505954,1.28790363997221,29200,29200
147,-117.1576795702927,-143.41379927492488,,0.3818550439644605,1.2500720696151257,29400,29400
148,-2.482494688079381,-131.66971785137,,0.38504866540431976,1.1406548772007228,29600,29600
149,-126.92291258312436,-144.2232967570454,,0.5189485915564,1.136235825419426,29800,29800
150,-124.88270761374105,-144.6710478358546,-84.44442237908557,0.332363247750327,0.9675338949263096,30000,30000
