episode,reward,avg10,eval_reward,best_eval,critic_loss,actor_loss,steps,replay_size,grad_cosine,tick_vs_direct_mse
1,4.0,4.0,,,0.0,0.0,5,5,,
2,15.0,9.5,,,0.0,0.0,21,21,,
3,5.0,8.0,,,0.0,0.0,27,27,,
4,4.0,7.0,,,0.0,0.0,32,32,,
5,3.0,6.2,,,0.0,0.0,36,36,,
6,2.0,5.5,,,0.0,0.0,39,39,,
7,13.0,6.571428571428571,,,0.0,0.0,53,53,,
8,7.0,6.625,,,0.0,0.0,61,61,,
9,6.0,6.555555555555555,,,0.0,0.0,68,68,,
10,2.0,6.1,,,0.0,0.0,71,71,,
11,6.0,6.3,,,0.0,0.0,78,78,,
12,2.0,5.0,,,0.0,0.0,81,81,,
13,6.0,5.1,,,0.0,0.0,88,88,,
14,4.0,5.1,,,0.0,0.0,93,93,,
15,2.0,5.0,,,0.0,0.0,96,96,,
16,4.0,5.2,,,0.0,0.0,101,101,,
17,4.0,4.3,,,0.0,0.0,106,106,,
18,6.0,4.2,,,0.0,0.0,113,113,,
19,8.0,4.4,,,0.0,0.0,122,122,,
20,6.0,4.8,,,0.0,0.0,129,129,,
21,7.0,4.9,,,0.0,0.0,137,137,,
22,2.0,4.9,,,0.0,0.0,140,140,,
23,2.0,4.5,,,0.0,0.0,143,143,,
24,4.0,4.5,,,0.0,0.0,148,148,,
25,10.0,5.3,,,0.0,0.0,159,159,,
26,3.0,5.2,,,0.0,0.0,163,163,,
27,6.0,5.4,,,0.0,0.0,170,170,,
28,17.0,6.5,,,0.0,0.0,188,188,,
29,2.0,5.9,,,0.0,0.0,191,191,,
30,7.0,6.0,,,0.0,0.0,199,199,,
31,9.0,6.2,,,0.0,0.0,209,209,,
32,3.0,6.3,,,0.0,0.0,213,213,,
33,14.0,7.5,,,0.0,0.0,228,228,,
34,2.0,7.3,,,0.0,0.0,231,231,,
35,4.0,6.7,,,0.0,0.0,236,236,,
36,2.0,6.6,,,0.0,0.0,239,239,,
37,2.0,6.2,,,0.0,0.0,242,242,,
38,3.0,4.8,,,0.0,0.0,246,246,,
39,3.0,4.9,,,0.0,0.0,250,250,,
40,4.0,4.6,,,0.0,0.0,255,255,,
41,2.0,3.9,,,0.0,0.0,258,258,,
42,3.0,3.9,,,0.0,0.0,262,262,,
43,3.0,2.8,,,0.0,0.0,266,266,,
