episode,reward,avg10,eval_reward,best_eval,critic_loss,actor_loss,steps,replay_size,grad_cosine,tick_vs_direct_mse
235,8.0,7.3,,,0.2640960423482789,-1.6526983022689818,1713,1713,,
236,12.0,8.0,,,0.25940436812547535,-1.6660507122675579,1726,1726,,
237,10.0,8.3,,,0.26936679604378616,-1.6918208400408428,1737,1737,,
238,13.0,9.0,,,0.2626548036932945,-1.67859981741224,1751,1751,,
239,12.0,9.4,,,0.2571636742124191,-1.7224674423535664,1764,1764,,
240,15.0,10.2,,,0.2669014157727361,-1.7395321428775787,1780,1780,,
241,22.0,11.7,,,0.2568621781209241,-1.8182447850704193,1803,1803,,
242,42.0,15.1,,,0.26071569514135984,-1.9324788479577928,1846,1846,,
243,30.0,17.2,,,0.25049410904607466,-2.032353974878788,1877,1877,,
244,47.0,21.1,,,0.2595585244707763,-2.136657178401947,1925,1925,,
245,78.0,28.1,,,0.2747473646945591,-2.259520322848589,2004,2004,,
246,74.0,34.3,,,0.27843933254480363,-2.4538719214891134,2079,2079,,
247,91.0,42.4,,,0.30410853481811023,-2.6537421008814936,2171,2171,,
248,100.0,51.1,,,0.3375632483327743,-2.88239625453949,2272,2272,,
249,136.0,63.5,,,0.34740418440451587,-3.1812514602274136,2409,2409,,
250,50.0,67.0,,,0.34909479553792994,-3.4324208450317384,2460,2460,,
251,43.0,69.1,,,0.37246001850474963,-3.560927380215038,2504,2504,,
252,46.0,69.5,,,0.37143882617671437,-3.6829074025154114,2551,2551,,
253,50.0,71.5,,,0.37622182275734695,-3.8072089099884034,2602,2602,,
254,51.0,71.9,,,0.4023549515180863,-3.9257683662267833,2654,2654,,
255,44.0,68.5,,,0.4314164674944348,-4.058999797572261,2699,2699,,
256,44.0,65.5,,,0.4624374783701367,-4.1591831120577725,2744,2744,,
257,44.0,60.8,,,0.44362141605880523,-4.322217443714971,2789,2789,,
258,39.0,54.7,,,0.4499130383133888,-4.4195609331130985,2829,2829,,
259,42.0,45.3,,,0.4594768562982249,-4.515129225594657,2872,2872,,
260,44.0,44.7,,,0.4551516968342993,-4.616010728089706,2917,2917,,
261,46.0,45.0,,,0.45563011188456354,-4.747429785521134,2964,2964,,
262,41.0,44.5,,,0.5051036115203585,-4.835059120541527,3006,3006,,
263,44.0,43.9,,,0.50163810286257,-4.945540552553923,3051,3051,,
264,40.0,42.8,,,0.5153155315939973,-5.056755304336548,3092,3092,,
265,40.0,42.4,,,0.5142430441408623,-5.158291317167736,3133,3133,,
266,39.0,41.9,,,0.5714179407805204,-5.23407735824585,3173,3173,,
