episode,reward,avg10,eval_reward,best_eval,critic_loss,actor_loss,steps,replay_size,grad_cosine,tick_vs_direct_mse
1,-37.13619698569393,-37.13619698569393,,,0.0,0.0,50,50,,
2,-42.055546437021604,-39.595871711357766,,,0.0,0.0,100,100,,
3,-32.76995852507487,-37.320567315930134,,,0.0,0.0,150,150,,
4,-38.09019817134894,-37.51297502978483,,,0.0,0.0,200,200,,
5,-42.691736975681906,-38.54872741896425,,,0.0,0.0,250,250,,
6,-51.45575173369213,-40.69989813808556,,,0.0,0.0,300,300,,
7,-50.062410490086265,-42.03739990265709,,,0.0,0.0,350,350,,
8,-41.13567259673669,-41.92468398941705,,,0.0,0.0,400,400,,
9,-43.014779761430916,-42.045805741863035,,,0.0,0.0,450,450,,
10,-50.649810658040934,-42.90620623348083,,,0.0,0.0,500,500,,
11,-41.6783729899195,-43.360423833903376,,,0.0,0.0,550,550,,
12,-42.534726875735316,-43.40834187777475,,,0.0,0.0,600,600,,
13,-48.36374107572879,-44.96772013284014,,,0.0,0.0,650,650,,
14,-40.52737581542575,-45.21143789724782,,,0.0,0.0,700,700,,
15,-45.72367171075035,-45.51463137075466,,,0.0,0.0,750,750,,
16,-36.40304737035515,-44.00936093442097,,,0.0,0.0,800,800,,
17,-43.98013886950588,-43.401133772362925,,,0.0,0.0,850,850,,
18,-43.921115986566065,-43.679678111345865,,,0.0,0.0,900,900,,
19,-48.50783686526203,-44.22898382172898,,,0.0,0.0,950,950,,
20,-37.348091940646206,-42.89881194998951,,,1.796032190322876,0.0,1000,1000,,
21,-37.913333490418566,-42.52230800003941,,,0.8867834043502808,0.5629978564381599,1050,1050,,
22,-21.27271762116528,-40.39610707458241,,,0.5518010205030441,0.780619637966156,1100,1100,,
23,-8.271167144826926,-36.38684968149222,,,0.3974230843782425,0.8550872778892518,1150,1150,,
24,-10.733944901369332,-33.40750659008658,,,0.3083712890744209,0.8750943565368652,1200,1200,,
25,-11.56398522701581,-29.991537941713126,,,0.22671498447656632,0.843080883026123,1250,1250,,
26,-9.548758400024196,-27.306109044680028,,,0.14112068444490433,0.7610964441299438,1300,1300,,
